DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;GRUPO ETARIO;CANTIDAD;DELITO
ANTIOQUIA;SONSON;57560;SIN EMPLEO DE ARMAS;10/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;DABEIBA;52340;SIN EMPLEO DE ARMAS;10/07/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TARAZA;57900;NO REPORTADO;11/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;12/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ESCOPOLAMINA;12/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;NO REPORTADO;12/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;GIRARDOTA;53080;ARMA BLANCA CORTOPUNZANTE;13/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ANORI;50400;NO REPORTADO;14/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TURBO;58370;SIN EMPLEO DE ARMAS;14/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;NARI¥O;54830;SIN EMPLEO DE ARMAS;14/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;14/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TURBO;58370;NO REPORTADO;15/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELMIRA;50860;NO REPORTADO;15/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;AMALFI;50310;NO REPORTADO;15/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;15/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;16/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN ROQUE;56700;NO REPORTADO;16/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ARBOLETES;50510;NO REPORTADO;16/07/2018;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;16/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;16/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;17/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;NECOCLI;54900;NO REPORTADO;17/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;17/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;17/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;PUERTO TRIUNFO;55910;SIN EMPLEO DE ARMAS;17/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;17/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL BAGRE;52500;SIN EMPLEO DE ARMAS;18/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BARBOSA;50790;SIN EMPLEO DE ARMAS;18/07/2018;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;DABEIBA;52340;NO REPORTADO;19/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CHIGORODO;51720;NO REPORTADO;19/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;20/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SEGOVIA;57360;NO REPORTADO;20/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SEGOVIA;57360;NO REPORTADO;20/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;ARMA BLANCA CORTOPUNZANTE;21/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ANGOSTURA;50380;NO REPORTADO;21/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CALDAS;51290;ARMA BLANCA CORTOPUNZANTE;23/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL CARMEN DE VIBORAL;51480;NO REPORTADO;23/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;GRANADA;53130;NO REPORTADO;23/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CALDAS;51290;SIN EMPLEO DE ARMAS;23/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;24/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;NARI¥O;54830;NO REPORTADO;24/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN JUAN DE URABA;56590;NO REPORTADO;24/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;24/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;24/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;24/07/2018;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TURBO;58370;SIN EMPLEO DE ARMAS;24/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;FRONTINO;52840;SIN EMPLEO DE ARMAS;24/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;FRONTINO;52840;SIN EMPLEO DE ARMAS;24/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BETULIA;50930;SIN EMPLEO DE ARMAS;24/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BETULIA;50930;SIN EMPLEO DE ARMAS;24/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;25/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;25/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;GIRARDOTA;53080;SIN EMPLEO DE ARMAS;25/07/2018;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;26/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TAMESIS;57890;SIN EMPLEO DE ARMAS;26/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SONSON;57560;SIN EMPLEO DE ARMAS;26/07/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL CARMEN DE VIBORAL;51480;NO REPORTADO;27/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;28/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;ARMA BLANCA CORTOPUNZANTE;29/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;LA CEJA;53760;SIN EMPLEO DE ARMAS;29/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;30/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;30/07/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;30/07/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL SANTUARIO;56970;NO REPORTADO;31/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SABANETA;56310;NO REPORTADO;31/07/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;31/07/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;01/08/2018;MASCULINO;ADULTOS;3;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;ARMA BLANCA CORTOPUNZANTE;01/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;ARMA BLANCA CORTOPUNZANTE;01/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;01/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;ARMA BLANCA CORTOPUNZANTE;01/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;ARMA BLANCA CORTOPUNZANTE;01/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;COPACABANA;52120;NO REPORTADO;01/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;AMALFI;50310;SIN EMPLEO DE ARMAS;01/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;02/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;02/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;ARMA BLANCA CORTOPUNZANTE;02/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CAUCASIA;51540;NO REPORTADO;02/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;02/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SANTA BARBARA;56790;SIN EMPLEO DE ARMAS;02/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CACERES;51200;SIN EMPLEO DE ARMAS;02/08/2018;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;ARMA BLANCA CORTOPUNZANTE;03/08/2018;MASCULINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ENVIGADO;52660;ARMA BLANCA CORTOPUNZANTE;03/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;03/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;YOLOMBO;58900;SIN EMPLEO DE ARMAS;03/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;03/08/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;04/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;ARMA BLANCA CORTOPUNZANTE;04/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ANGOSTURA;50380;NO REPORTADO;05/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;LA CEJA;53760;SIN EMPLEO DE ARMAS;05/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;06/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;NO REPORTADO;06/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL BAGRE;52500;SIN EMPLEO DE ARMAS;06/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN JUAN DE URABA;56590;SIN EMPLEO DE ARMAS;06/08/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL CARMEN DE VIBORAL;51480;NO REPORTADO;07/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;YARUMAL;58870;NO REPORTADO;07/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MUTATA;54800;NO REPORTADO;07/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;LA UNION;54000;SIN EMPLEO DE ARMAS;07/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;COCORNA;51970;SIN EMPLEO DE ARMAS;08/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ENVIGADO;52660;SIN EMPLEO DE ARMAS;08/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;09/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;YONDO;58930;NO REPORTADO;09/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;ARMA BLANCA CORTOPUNZANTE;10/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;ARMA BLANCA CORTOPUNZANTE;10/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;10/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;NO REPORTADO;10/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;NO REPORTADO;10/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CAUCASIA;51540;NO REPORTADO;11/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;11/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;NO REPORTADO;11/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CALDAS;51290;ARMA BLANCA CORTOPUNZANTE;12/08/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CAROLINA;51500;NO REPORTADO;12/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SONSON;57560;NO REPORTADO;12/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;12/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ABEJORRAL;50020;NO REPORTADO;12/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;12/08/2018;MASCULINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;12/08/2018;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;13/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;ARMA BLANCA CORTOPUNZANTE;13/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN JUAN DE URABA;56590;NO REPORTADO;13/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;FRONTINO;52840;NO REPORTADO;14/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ARBOLETES;50510;NO REPORTADO;14/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;NO REPORTADO;14/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;ARMA BLANCA CORTOPUNZANTE;15/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;PUERTO BERRIO;55790;NO REPORTADO;15/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ENVIGADO;52660;NO REPORTADO;15/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;15/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;FREDONIA;52820;SIN EMPLEO DE ARMAS;15/08/2018;MASCULINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;17/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;18/08/2018;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;18/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;NO REPORTADO;19/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;19/08/2018;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;19/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;YARUMAL;58870;NO REPORTADO;20/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;21/08/2018;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;NO REPORTADO;21/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SEGOVIA;57360;NO REPORTADO;22/08/2018;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;NO REPORTADO;22/08/2018;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
